CustomerID,frequency,recency,T,monetary_value,predicted_purchases,probability,expected_monetary_value
12845.0,3.0,23.0,290.0,96.33333333333333,0.3180863759973945,1.0,187.26679661517505
12847.0,0.0,0.0,22.0,0.0,0.2574223810121109,1.0,382.67291797150347
12849.0,1.0,237.0,268.0,341.44,0.15467473686504224,0.9999999996178186,365.46434786355485
12851.0,0.0,0.0,96.0,0.0,0.13238390177764295,1.0,382.67291797150347
12852.0,0.0,0.0,294.0,0.0,0.0575666457889497,1.0,382.67291797150347
12853.0,2.0,181.0,315.0,735.3750000000001,0.21588508213756366,1.0,590.3848946944528
12854.0,2.0,240.0,318.0,463.17499999999995,0.21415498951351702,1.0,430.08189977360416
12855.0,0.0,0.0,372.0,0.0,0.0470840305756814,1.0,382.67291797150347
12856.0,5.0,56.0,63.0,352.598,1.4258263194894156,1.0,359.16244700870686
12857.0,1.0,92.0,302.0,304.79999999999995,0.13999918809471473,0.9999999985880008,350.17263338457957
12863.0,0.0,0.0,52.0,0.0,0.18614527504546133,1.0,382.67291797150347
12864.0,0.0,0.0,138.0,0.0,0.10377466403467599,1.0,382.67291797150347
12867.0,6.0,334.0,360.0,601.2799999999999,0.48077261838855523,1.0,560.0161157153398
12868.0,5.0,188.0,373.0,280.75199999999995,0.39634200350071996,1.0,302.9982606793021
12871.0,1.0,123.0,207.0,248.64,0.19050257425551909,0.9999999993858084,326.7342413229188
12872.0,1.0,39.0,365.0,221.44000000000005,0.119066451435847,0.9999999961230925,315.38231354376694
12873.0,0.0,0.0,282.0,0.0,0.059608335058377475,1.0,382.67291797150347
12875.0,1.0,219.0,362.0,49.470000000000006,0.11992028661680171,0.9999999993497348,243.61058486065082
12877.0,11.0,355.0,358.0,125.97363636363637,0.845108524954269,1.0,154.88359680266348
12878.0,1.0,30.0,266.0,526.46,0.15563441448075524,0.9999999970759805,442.6824977789479
12879.0,2.0,47.0,91.0,207.43499999999997,0.5440777737539467,1.0,279.4724658240898
12881.0,0.0,0.0,275.0,0.0,0.0608676135611786,1.0,382.67291797150347
12882.0,1.0,24.0,33.0,991.2,0.5614987079917932,0.9999999996141486,636.6418696937666
12883.0,1.0,65.0,89.0,411.84000000000003,0.34516197741715166,0.999999999563103,394.84580799783043
12884.0,0.0,0.0,88.0,0.0,0.13972087517788864,1.0,382.67291797150347
12885.0,1.0,60.0,123.0,529.87,0.2797273880388386,0.9999999993338122,444.1056622542019
12886.0,1.0,152.0,219.0,603.4,0.182200215324465,0.9999999994849942,474.7934287836519
12888.0,1.0,41.0,255.0,81.36,0.1611330309993854,0.9999999977422291,256.91988548113443
12890.0,0.0,0.0,24.0,0.0,0.25101462728890317,1.0,382.67291797150347
12891.0,2.0,107.0,292.0,144.5,0.23013912974909376,1.0,242.40902355611183
12893.0,0.0,0.0,30.0,0.0,0.23357238710136377,1.0,382.67291797150347
12895.0,1.0,44.0,86.0,105.0,0.3524363479327338,0.9999999994202566,266.78604624213267
12897.0,1.0,97.0,301.0,87.7,0.14039096172846363,0.9999999986703725,259.5658862943632
12901.0,22.0,262.0,270.0,724.9572727272727,2.0841864448504843,1.0,704.5327940126559
12902.0,0.0,0.0,264.0,0.0,0.06295767037956465,1.0,382.67291797150347
12904.0,1.0,154.0,172.0,251.37000000000003,0.21970193170040644,0.9999999996293683,327.87360760369404
12906.0,1.0,67.0,78.0,983.22,0.37342295429566463,0.9999999996273068,633.3114144115007
12908.0,1.0,136.0,312.0,432.0,0.13619844781273335,0.9999999990424091,403.2595897635548
12909.0,3.0,214.0,253.0,412.71,0.35613164597291613,1.0,403.1710607744527
12910.0,5.0,218.0,241.0,470.96400000000006,0.5722883481012719,1.0,451.69272119330066
12912.0,4.0,38.0,40.0,336.06,1.4548256753795994,1.0,348.1196758410099
12913.0,4.0,364.0,368.0,516.5025,0.33031519065638115,1.0,481.87816306859
12915.0,1.0,224.0,372.0,164.0,0.11712068152772492,0.9999999993435875,291.4097131160284
12916.0,3.0,182.0,320.0,712.6333333333332,0.29273055430296496,1.0,607.847111223383
12917.0,0.0,0.0,128.0,0.0,0.10940397064125036,1.0,382.67291797150347
12919.0,5.0,161.0,169.0,222.22799999999998,0.7551385004447182,1.0,257.24828377394783
12920.0,0.0,0.0,17.0,0.0,0.2749706002807605,1.0,382.67291797150347
12921.0,22.0,364.0,373.0,730.6086363636364,1.5841919698734357,1.0,709.8469346509605
12922.0,0.0,0.0,161.0,0.0,0.09279307420734602,1.0,382.67291797150347
12923.0,0.0,0.0,64.0,0.0,0.1675844427827441,1.0,382.67291797150347
12924.0,3.0,239.0,327.0,290.58666666666664,0.2873852325241949,1.0,319.83069089884606
12925.0,1.0,70.0,74.0,325.74000000000007,0.38488229035722604,0.9999999996596334,358.91194837338264
12928.0,4.0,324.0,359.0,417.59000000000003,0.33747266531820613,1.0,408.55626624329653
12929.0,0.0,0.0,311.0,0.0,0.05490259089365325,1.0,382.67291797150347
12930.0,1.0,93.0,171.0,194.23999999999998,0.22066830368126053,0.9999999993476372,304.03038576461495
12931.0,11.0,336.0,357.0,3038.146363636363,0.8471530739997355,1.0,2739.081902761357
12933.0,2.0,259.0,283.0,248.39000000000004,0.23624276773712666,1.0,303.59152958964216
12935.0,5.0,317.0,319.0,344.96400000000006,0.45336246596630325,1.0,353.1947188340183
12936.0,2.0,61.0,78.0,107.22,0.5967250458129828,1.0,220.45422689685677
12937.0,3.0,252.0,267.0,428.94666666666666,0.3407121718453999,1.0,414.25141510652355
12938.0,0.0,0.0,25.0,0.0,0.2479289061384096,1.0,382.67291797150347
12939.0,5.0,270.0,334.0,1929.72,0.4359409555092367,1.0,1592.0463079362946
12940.0,1.0,33.0,87.0,523.4699999999999,0.3499777266779713,0.999999999287732,441.43462042381316
12942.0,2.0,234.0,365.0,208.42499999999998,0.19026664836614188,1.0,280.0554928812964
12944.0,1.0,319.0,354.0,317.56000000000006,0.12225821512975837,0.9999999996249762,355.4980230339171
12945.0,0.0,0.0,288.0,0.0,0.0585697029444478,1.0,382.67291797150347
12947.0,5.0,230.0,373.0,226.61999999999998,0.39634200350071996,1.0,260.68164271332853
12948.0,6.0,248.0,264.0,280.31666666666666,0.6248481036397436,1.0,299.63725075050615
12949.0,4.0,222.0,252.0,658.23,0.45457955267320027,1.0,586.937979899696
12950.0,2.0,22.0,24.0,765.7,0.9977741395753564,1.0,608.2437790477766
12951.0,5.0,322.0,330.0,172.37600000000003,0.4404544191474655,1.0,218.2774709674801
12952.0,2.0,73.0,78.0,325.65,0.5967250458129828,1.0,349.091196700534
12953.0,0.0,0.0,9.0,0.0,0.30863334971626666,1.0,382.67291797150347
12955.0,9.0,266.0,267.0,473.38222222222225,0.8973894115158372,1.0,461.2010379527
12956.0,0.0,0.0,306.0,0.0,0.055660187449869586,1.0,382.67291797150347
12957.0,6.0,330.0,339.0,595.3349999999999,0.5063102375075775,1.0,555.1932833495994
12962.0,1.0,106.0,113.0,95.85000000000001,0.29624537410644997,0.9999999996532878,262.96729112524883
12963.0,6.0,357.0,365.0,248.4716666666667,0.4750674342408846,1.0,273.8032563540379
12965.0,0.0,0.0,89.0,0.0,0.13875958441086456,1.0,382.67291797150347
12966.0,0.0,0.0,9.0,0.0,0.30863334971626666,1.0,382.67291797150347
12967.0,1.0,13.0,371.0,202.5,0.11739474530643501,0.9999999932392414,307.4776991269604
12968.0,0.0,0.0,112.0,0.0,0.11980191031552906,1.0,382.67291797150347
12970.0,1.0,315.0,322.0,381.66999999999985,0.13259862040605758,0.9999999996666704,382.2543498692637
12971.0,69.0,369.0,372.0,158.32811594202892,4.879612951571394,1.0,162.77723908834867
12974.0,0.0,0.0,197.0,0.0,0.07960740921834071,1.0,382.67291797150347
12976.0,0.0,0.0,211.0,0.0,0.07543865813590397,1.0,382.67291797150347
12977.0,0.0,0.0,156.0,0.0,0.09497801225236896,1.0,382.67291797150347
12980.0,8.0,201.0,358.0,784.06125,0.6278993572852181,1.0,724.4229331873727
12981.0,1.0,104.0,133.0,185.04000000000002,0.26495413246231164,0.9999999995733759,300.19076313343123
12982.0,0.0,0.0,242.0,0.0,0.06760014388508016,1.0,382.67291797150347
12984.0,0.0,0.0,18.0,0.0,0.27127213177070314,1.0,382.67291797150347
12985.0,1.0,28.0,28.0,485.0,0.5947836912825274,0.9999999996769193,425.3791549214611
12987.0,1.0,124.0,197.0,254.4,0.19802200255826213,0.9999999994296382,329.13817897026865
12988.0,0.0,0.0,292.0,0.0,0.05789715887319649,1.0,382.67291797150347
12989.0,12.0,361.0,364.0,554.3341666666666,0.9044150974739775,1.0,536.4445217688518
12990.0,2.0,279.0,310.0,156.0,0.2188315371733327,1.0,249.18156007921897
12991.0,1.0,89.0,112.0,200.20000000000005,0.2980051031387254,0.9999999995869515,306.5177934691644
12993.0,3.0,275.0,298.0,103.95333333333333,0.31090502574803586,1.0,192.46689721117468
12994.0,2.0,264.0,268.0,299.285,0.24716822675474887,1.0,333.5644205760367
12995.0,0.0,0.0,85.0,0.0,0.14268635852697625,1.0,382.67291797150347
12997.0,3.0,295.0,317.0,303.4966666666667,0.29508276633494124,1.0,328.64083508445697
12999.0,2.0,49.0,245.0,67.8,0.2660330780688179,1.0,197.23914952808434
13000.0,2.0,258.0,364.0,166.54999999999998,0.19071929006357177,1.0,255.39462619389548
13001.0,12.0,322.0,326.0,748.3766666666667,0.9943014050590836,1.0,710.2649189560693
13002.0,0.0,0.0,318.0,0.0,0.0538759552313839,1.0,382.67291797150347
13003.0,2.0,109.0,214.0,45.0,0.2965383945139992,1.0,183.81185972575022
13004.0,16.0,346.0,357.0,329.5137500000001,1.210044167585842,1.0,333.77987798644574
13005.0,1.0,73.0,246.0,192.05,0.16592949531494278,0.9999999986635231,303.11638863827886
13006.0,0.0,0.0,56.0,0.0,0.1795177719241823,1.0,382.67291797150347
13008.0,0.0,0.0,323.0,0.0,0.05316584109245923,1.0,382.67291797150347
13011.0,0.0,0.0,372.0,0.0,0.0470840305756814,1.0,382.67291797150347
13012.0,5.0,285.0,294.0,184.89000000000001,0.48571341155337866,1.0,228.06004240814724
13013.0,11.0,370.0,371.0,296.2409090909091,0.8194001265844569,1.0,305.9750460224674
13014.0,9.0,271.0,281.0,317.1722222222222,0.8601475030284258,1.0,325.9681891993098
13015.0,3.0,196.0,249.0,891.6233333333333,0.36079691491293414,1.0,729.9948809973943
13016.0,1.0,50.0,123.0,364.63999999999993,0.27972738800861857,0.9999999992257782,375.1468744987138
13017.0,0.0,0.0,7.0,0.0,0.31837753995183055,1.0,382.67291797150347
13018.0,19.0,279.0,295.0,365.34473684210525,1.6797298829155922,1.0,366.5308150669471
13021.0,7.0,354.0,358.0,350.5828571428572,0.5554963013955341,1.0,355.91867963876064
13023.0,1.0,65.0,129.0,353.5,0.27067214057421546,0.9999999993439499,370.49759231269354
13026.0,4.0,274.0,275.0,218.6025,0.4230255476059677,1.0,261.05073413640326
13027.0,5.0,241.0,354.0,1094.4,0.4146935334938528,1.0,939.0514561049001
13028.0,1.0,23.0,45.0,305.38,0.4950145061998187,0.9999999995135469,350.41469655045853
13029.0,2.0,323.0,353.0,432.5,0.1958443096972286,1.0,412.0168947434902
13030.0,1.0,357.0,368.0,350.08000000000004,0.11822468974354235,0.9999999996624132,369.07025433457954
13032.0,1.0,35.0,87.0,500.22,0.3499777266870309,0.9999999993136184,431.73122627435424
13033.0,0.0,0.0,357.0,0.0,0.04879266811028655,1.0,382.67291797150347
13034.0,1.0,315.0,369.0,476.90999999999997,0.11794674103128111,0.9999999995945716,422.00279110773545
13035.0,1.0,187.0,260.0,554.1300000000001,0.15858625584459152,0.9999999994989901,454.230580192519
13037.0,2.0,118.0,256.0,315.32500000000005,0.2566641312398328,1.0,343.01063673522265
13038.0,2.0,210.0,290.0,256.68000000000006,0.2314680803609678,1.0,308.4736450484734
13040.0,1.0,25.0,33.0,373.74,0.5614987079962287,0.9999999996220479,378.9447621012978
13043.0,0.0,0.0,273.0,0.0,0.061237239429820435,1.0,382.67291797150347
13044.0,0.0,0.0,291.0,0.0,0.058063842718303726,1.0,382.67291797150347
13045.0,0.0,0.0,99.0,0.0,0.1298273585751406,1.0,382.67291797150347
13046.0,1.0,236.0,266.0,431.59,0.15563441487662766,0.9999999996195852,403.08847614629553
13047.0,6.0,317.0,373.0,454.2366666666667,0.4662155309344096,1.0,440.72842064950987
13048.0,3.0,313.0,327.0,437.2666666666667,0.2873852325241949,1.0,419.9292152323394
13049.0,1.0,254.0,318.0,502.9,0.13401547231320785,0.999999999557942,432.8497250408295
13050.0,16.0,352.0,366.0,335.3187500000001,1.184258750404454,1.0,339.11901529697343
13052.0,0.0,0.0,212.0,0.0,0.07515753475676962,1.0,382.67291797150347
13055.0,1.0,135.0,213.0,857.0999999999996,0.18625892276272152,0.9999999994276942,580.6751963414034
13058.0,2.0,127.0,151.0,111.925,0.3866381073827043,1.0,223.22507770913666
13059.0,0.0,0.0,249.0,0.0,0.06605042906317517,1.0,382.67291797150347
13060.0,0.0,0.0,253.0,0.0,0.0651963668402273,1.0,382.67291797150347
13061.0,0.0,0.0,72.0,0.0,0.1571387451420421,1.0,382.67291797150347
13062.0,0.0,0.0,191.0,0.0,0.08153847837177249,1.0,382.67291797150347
13064.0,3.0,315.0,327.0,300.7633333333334,0.2873852325241949,1.0,326.7755321585078
13065.0,0.0,0.0,373.0,0.0,0.04697436633227735,1.0,382.67291797150347
13066.0,1.0,8.0,32.0,279.09000000000003,0.5678543027953472,0.9999999994510635,339.44255753156506
13067.0,0.0,0.0,82.0,0.0,0.14578045240287582,1.0,382.67291797150347
13068.0,1.0,309.0,319.0,179.0,0.13365842826372298,0.9999999996619955,297.6699674060019
13069.0,19.0,369.0,369.0,188.40368421052628,1.3874979712467737,1.0,201.7010121989612
13070.0,0.0,0.0,192.0,0.0,0.08121015377560431,1.0,382.67291797150347
13072.0,0.0,0.0,266.0,0.0,0.06256705008092242,1.0,382.67291797150347
13075.0,0.0,0.0,129.0,0.0,0.10881370545781895,1.0,382.67291797150347
13077.0,2.0,365.0,366.0,207.15,0.18981615012674355,1.0,279.30462470156067
13078.0,24.0,363.0,366.0,496.9079166666666,1.7525116648488612,1.0,490.628207823793
13079.0,4.0,136.0,140.0,49.075,0.7138800283616838,1.0,135.38332239319658
13080.0,0.0,0.0,179.0,0.0,0.08569600368013164,1.0,382.67291797150347
13081.0,8.0,360.0,371.0,3214.04125,0.6087985124391537,1.0,2793.356272075013
13082.0,6.0,212.0,338.0,536.0066666666667,0.5075941576145448,1.0,507.06366077509364
13083.0,1.0,71.0,75.0,111.36,0.3819520228588363,0.9999999996597704,269.4403940610814
13085.0,1.0,138.0,295.0,137.98000000000002,0.14278843610326233,0.9999999991303372,280.5502586743544
13089.0,64.0,367.0,369.0,884.07328125,4.5613760466659965,1.0,873.3694359339248
13090.0,12.0,364.0,372.0,713.2074999999999,0.8875238429227583,1.0,678.7609004099082
13091.0,0.0,0.0,28.0,0.0,0.23911074569950277,1.0,382.67291797150347
13092.0,4.0,289.0,359.0,68.595,0.33747266531820613,1.0,149.85311565521835
13093.0,6.0,98.0,373.0,1166.3633333333335,0.4662155309344096,1.0,1018.4353233419997
13094.0,11.0,347.0,368.0,135.01636363636365,0.825193026026544,1.0,162.9079149622916
13095.0,0.0,0.0,70.0,0.0,0.15962615768317395,1.0,382.67291797150347
13097.0,8.0,328.0,360.0,699.9712499999999,0.6248831274186164,1.0,652.8270334404358
13098.0,25.0,316.0,317.0,1125.3984,2.0628744759054407,1.0,1086.1161916511458
13099.0,0.0,0.0,99.0,0.0,0.1298273585751406,1.0,382.67291797150347
13101.0,0.0,0.0,234.0,0.0,0.06946274576513342,1.0,382.67291797150347
13102.0,19.0,364.0,365.0,317.1247368421053,1.400669988333792,1.0,321.61137451832815
13103.0,0.0,0.0,39.0,0.0,0.21152504283326776,1.0,382.67291797150347
13104.0,5.0,351.0,354.0,199.344,0.4146935334938528,1.0,239.35917039307628
13106.0,0.0,0.0,133.0,0.0,0.10651499212962574,1.0,382.67291797150347
13107.0,3.0,289.0,333.0,321.59333333333336,0.2829565077048872,1.0,340.9905053100395
13108.0,0.0,0.0,372.0,0.0,0.0470840305756814,1.0,382.67291797150347
13109.0,1.0,98.0,157.0,401.94,0.23514872316776986,0.9999999994448461,390.71404016644794
13110.0,5.0,280.0,311.0,243.42400000000004,0.46323568727352565,1.0,273.81783661527606
13113.0,22.0,366.0,366.0,476.35090909090906,1.6104484362377594,1.0,470.7610417508971
13115.0,3.0,173.0,184.0,454.02666666666664,0.45837160751721634,1.0,431.3667068319395
13116.0,0.0,0.0,138.0,0.0,0.10377466403467599,1.0,382.67291797150347
13117.0,7.0,351.0,372.0,111.82714285714285,0.5373405877781426,1.0,156.86242613356205
13118.0,3.0,269.0,288.0,315.8266666666667,0.3199338509900044,1.0,337.05517108822005
13120.0,0.0,0.0,238.0,0.0,0.06851878900786688,1.0,382.67291797150347
13121.0,0.0,0.0,269.0,0.0,0.06199012432908891,1.0,382.67291797150347
13122.0,1.0,146.0,240.0,18.72,0.16928899110130413,0.9999999993884761,230.77706356620513
13124.0,2.0,270.0,359.0,1250.0049999999997,0.19301519228862032,1.0,893.4588486845932
13126.0,6.0,362.0,366.0,305.475,0.47394260734894744,1.0,320.04674179644167
13127.0,0.0,0.0,77.0,0.0,0.1512466528532266,1.0,382.67291797150347
13130.0,0.0,0.0,94.0,0.0,0.13414494480459888,1.0,382.67291797150347
13131.0,2.0,164.0,187.0,357.2,0.32944010134675367,1.0,367.6715034226236
13132.0,0.0,0.0,261.0,0.0,0.0635528325229179,1.0,382.67291797150347
13133.0,1.0,31.0,304.0,57.449999999999996,0.13922216383571004,0.9999999965441788,246.9410401429167
13134.0,3.0,155.0,240.0,425.46,0.3717542405120003,1.0,411.8720164961056
13135.0,0.0,0.0,196.0,0.0,0.07992287705146178,1.0,382.67291797150347
13136.0,3.0,156.0,212.0,664.2233333333334,0.4105439897561882,1.0,574.8107765970917
13137.0,7.0,298.0,308.0,485.2371428571428,0.6317280351184726,1.0,468.1831241271079
13138.0,5.0,350.0,372.0,153.83200000000002,0.3972672857202969,1.0,203.78106655676157
13139.0,5.0,243.0,259.0,929.258,0.5396221571993101,1.0,809.954971139689
13140.0,2.0,258.0,366.0,132.10500000000002,0.18981615012674355,1.0,235.10940701664117
13141.0,3.0,231.0,315.0,621.3933333333335,0.2966720219131217,1.0,545.5823896513356
13142.0,0.0,0.0,19.0,0.0,0.2676718346822478,1.0,382.67291797150347
13144.0,0.0,0.0,332.0,0.0,0.05193371522920605,1.0,382.67291797150347
13145.0,3.0,333.0,372.0,106.59000000000002,0.2571939836624502,1.0,194.26623210681583
13146.0,0.0,0.0,26.0,0.0,0.24491812919855596,1.0,382.67291797150347
13147.0,3.0,89.0,99.0,198.0,0.7091749608530745,1.0,256.6469664218187
13148.0,6.0,335.0,364.0,536.0966666666667,0.4761976130277346,1.0,507.136672535046
13149.0,3.0,275.0,289.0,433.10666666666674,0.3190074386852027,1.0,417.09031516943156
13151.0,0.0,0.0,295.0,0.0,0.05740280030032039,1.0,382.67291797150347
13153.0,0.0,0.0,5.0,0.0,0.3287570777089423,1.0,382.67291797150347
13155.0,3.0,335.0,368.0,197.35333333333332,0.25961835703207187,1.0,256.20566304665516
13157.0,3.0,249.0,298.0,507.9166666666667,0.31090502574803586,1.0,468.1427463487923
13158.0,3.0,224.0,318.0,314.8833333333333,0.2942945066545836,1.0,336.41141410280096
13159.0,3.0,107.0,115.0,304.6466666666667,0.6429538463212373,1.0,329.425627169155
13160.0,0.0,0.0,22.0,0.0,0.2574223810121109,1.0,382.67291797150347
13161.0,0.0,0.0,313.0,0.0,0.05460529556807924,1.0,382.67291797150347
13162.0,3.0,212.0,334.0,311.6766666666667,0.28223162344149505,1.0,334.2230953043095
13165.0,1.0,305.0,351.0,666.84,0.12315861333469941,0.9999999996052371,501.2701309273798
13166.0,0.0,0.0,283.0,0.0,0.05943267914166582,1.0,382.67291797150347
13167.0,3.0,125.0,143.0,182.8066666666667,0.5526455197595015,1.0,246.27861186514065
13168.0,3.0,282.0,318.0,225.0533333333333,0.2942945066545836,1.0,275.1089158693833
13169.0,1.0,189.0,252.0,207.68,0.1627007418715764,0.9999999995265225,309.6395736084312
13170.0,0.0,0.0,26.0,0.0,0.24491812919855596,1.0,382.67291797150347
13171.0,2.0,278.0,299.0,143.23,0.22560560837590615,1.0,241.66109995747306
13173.0,1.0,363.0,367.0,187.71,0.11850395154953,0.9999999996717492,301.3050883970465
13174.0,2.0,353.0,369.0,686.8799999999999,0.18847736497730416,1.0,561.8254026346196
13176.0,0.0,0.0,46.0,0.0,0.19705785667620113,1.0,382.67291797150347
13177.0,0.0,0.0,64.0,0.0,0.1675844427827441,1.0,382.67291797150347
13178.0,10.0,334.0,360.0,501.54700000000014,0.7689936364486812,1.0,486.98439949071764
13182.0,0.0,0.0,45.0,0.0,0.19900224142598946,1.0,382.67291797150347
13183.0,8.0,327.0,334.0,416.59250000000003,0.6665049536108487,1.0,411.5527252538229
13184.0,8.0,276.0,290.0,178.30374999999998,0.7511778541795257,1.0,208.6689405490672
13185.0,0.0,0.0,267.0,0.0,0.062373552010181466,1.0,382.67291797150347
13186.0,2.0,89.0,128.0,293.77500000000003,0.43487685897708106,1.0,330.3194922071393
13187.0,0.0,0.0,337.0,0.0,0.05127356407554415,1.0,382.67291797150347
13188.0,0.0,0.0,11.0,0.0,0.29946790349313196,1.0,382.67291797150347
13189.0,1.0,97.0,115.0,133.68,0.29278753577294003,0.9999999996110294,278.755652444562
13192.0,1.0,110.0,205.0,447.62,0.1919604250183322,0.9999999993122735,409.7786012308472
13193.0,0.0,0.0,61.0,0.0,0.17186876771109147,1.0,382.67291797150347
13194.0,0.0,0.0,135.0,0.0,0.10540167540610001,1.0,382.67291797150347
13196.0,2.0,251.0,262.0,642.8249999999998,0.25182669268248886,1.0,535.8806985889253
13198.0,5.0,351.0,361.0,602.488,0.40773804159477317,1.0,554.5090010528423
13199.0,32.0,363.0,366.0,291.7275000000001,2.3207645792932774,1.0,295.52932654168916
13200.0,3.0,107.0,126.0,183.59,0.6041679797250343,1.0,246.81318038660166
13203.0,3.0,233.0,242.0,234.58333333333334,0.36926214874515373,1.0,281.6124537538815
13207.0,1.0,135.0,150.0,52.739999999999995,0.24312577085717052,0.9999999996334592,244.975320295865
13208.0,5.0,251.0,309.0,206.24,0.46577155314688645,1.0,244.7499816968034
13209.0,5.0,331.0,361.0,1111.3220000000001,0.40773804159477317,1.0,952.2798941677872
13210.0,0.0,0.0,93.0,0.0,0.13504315372962808,1.0,382.67291797150347
13211.0,2.0,351.0,361.0,492.36,0.19209022998139397,1.0,447.2694196368112
13212.0,1.0,42.0,61.0,487.85999999999984,0.427520477028254,0.999999999565897,426.572776739416
13213.0,3.0,143.0,199.0,367.7166666666667,0.43144522881908465,1.0,372.4663548055978
13216.0,0.0,0.0,267.0,0.0,0.062373552010181466,1.0,382.67291797150347
13217.0,1.0,34.0,156.0,52.02,0.23625610172782227,0.9999999986512034,244.6748280899463
13218.0,0.0,0.0,127.0,0.0,0.11000067459591054,1.0,382.67291797150347
13220.0,3.0,158.0,236.0,245.29666666666665,0.3768407171619526,1.0,288.9235313197356
13221.0,1.0,119.0,359.0,349.25,0.12078645560877589,0.9999999986335313,368.723853597201
13223.0,1.0,32.0,232.0,62.4,0.17398580129409347,0.9999999976644005,249.00692405860795
13224.0,1.0,91.0,151.0,943.69,0.24195321662199135,0.9999999994279896,616.8135576059906
13225.0,6.0,358.0,361.0,812.7199999999999,0.4796206454658991,1.0,731.5450770966952
13226.0,0.0,0.0,273.0,0.0,0.061237239429820435,1.0,382.67291797150347
13227.0,0.0,0.0,201.0,0.0,0.07837005479468863,1.0,382.67291797150347
13228.0,0.0,0.0,81.0,0.0,0.14684185375221961,1.0,382.67291797150347
13229.0,0.0,0.0,225.0,0.0,0.07168478607215054,1.0,382.67291797150347
13230.0,12.0,361.0,365.0,218.21833333333333,0.9022686130529987,1.0,235.3569370855347
13232.0,6.0,231.0,243.0,201.81999999999996,0.6686828623510949,1.0,235.95747537578143
13233.0,1.0,262.0,336.0,300.87999999999994,0.1278671455304291,0.9999999995417497,348.5366202634665
13235.0,0.0,0.0,212.0,0.0,0.07515753475676962,1.0,382.67291797150347
13236.0,1.0,82.0,106.0,305.62,0.3090187279356744,0.9999999995778259,350.51486061909816
13238.0,3.0,343.0,360.0,196.56000000000003,0.26460685484346325,1.0,255.6642702461968
13239.0,0.0,0.0,261.0,0.0,0.0635528325229179,1.0,382.67291797150347
13240.0,3.0,269.0,365.0,146.52666666666667,0.26146684483482735,1.0,221.52012766266492
13242.0,1.0,101.0,213.0,166.4,0.18625892272146663,0.9999999992062021,292.4113538024242
13243.0,0.0,0.0,203.0,0.0,0.07776569068884065,1.0,382.67291797150347
13244.0,0.0,0.0,92.0,0.0,0.13595347220867596,1.0,382.67291797150347
13245.0,0.0,0.0,50.0,0.0,0.18964598515647307,1.0,382.67291797150347
13246.0,5.0,312.0,330.0,312.83,0.4404544191474655,1.0,328.0746013116915
13247.0,3.0,65.0,82.0,65.35000000000001,0.7963178775305448,1.0,166.12290552164222
13248.0,1.0,65.0,189.0,78.21000000000001,0.20447887798524433,0.9999999989513946,255.60523208024
13249.0,2.0,169.0,261.0,209.78500000000003,0.2526202296376474,1.0,280.8564189396813
